NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38234.693	39159.18	39380.033	36726.533	33465.603	30647.987	2022-04-01
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-04-02
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26039.74	27306.444	29136.054	31791.102	33100.996	31684.862	29490.819	26843.415	2022-04-03
24981.994	23836.64	23440.373	23246.039	23774.747	25730.473	31104.735	35793.554	40177.804	41087.857	40779.482	40582.941	39042.75	38842.541	39207.051	38863.209	38675.229	38525.915	38986.366	39730.601	40164.09	37558.051	34091.149	31004.774	2022-04-04
28440.401	26748.418	25684.623	25697.749	26019.709	27903.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37430.992	38680.32	39192.867	39666.747	37124.828	33623.317	30617.473	2022-04-05
28612.585	26971.982	26451.361	26095.148	26548.116	27681.067	32382.509	36823.649	40653.466	NA	NA	NA	NA	NA	NA	NA	38362.459	38150.723	38494.804	39245.006	40121.421	36737.685	33401.103	30734.518	2022-04-06
27829.683	26338.689	25549.264	25317.928	25499.429	27073.009	31808.316	36297.276	NA	40503.021	NA	NA	NA	NA	NA	NA	NA	NA	37881.345	38761.116	39452.671	37132.126	NA	NA	2022-04-07
28087.33	26458.674	25558.674	25232.375	25444.198	27177.501	NA	36086.435	NA	NA	NA	NA	NA	NA	NA	NA	NA	36549.355	37348.638	38422.182	38920.769	36039.052	32869.143	30217.636	2022-04-08
28218.905	26549.254	25797.229	24848.757	24771.047	25420.546	27185.79	29599.892	31458.971	32306.851	NA	NA	NA	NA	NA	NA	27304.05	28463.442	30556.315	32815.768	33921.952	31720.073	29376.445	NA	2022-04-09
NA	NA	NA	22582.796	22347.569	22801.942	23621.774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	27795.449	30716.971	32617.159	30940.656	28745.525	26182.998	2022-04-10
23509.208	22229.03	21783.368	21527.161	22273.871	24700.092	29312.85	34994.535	38839.68	NA	38769.587	38252.595	36519.872	36051.407	36839.349	36843.605	36672.756	36958.692	37650.668	38839.357	39209.97	NA	33357.319	30054.257	2022-04-11
27837.95	26160.562	25413.821	25113.67	25450.393	27318.48	31793.753	36628.35	40234.051	40560.613	NA	NA	NA	NA	NA	NA	37398.463	37182.679	37886.451	38992.939	39733.858	37218.774	33481.088	30181.762	2022-04-12
27737.237	26327.138	25666.401	25415.834	25702.115	27381.216	31737.53	36423.607	40267	40260.073	39181.896	38579.769	36996.521	36730.197	37119.478	37161.171	37163.131	36602.408	37397.778	38315.168	39330.439	36749.503	33150.021	29930.332	2022-04-13
27422.744	26273.906	25606.621	25312.879	25631.086	27099.004	30953.316	35595.848	39102.306	NA	NA	NA	36416.244	35921.989	36427.094	36328.023	36280.517	36148.985	36729.26	37844.444	38666.695	36450.016	32999.111	29842.531	2022-04-14
26834.651	25445.613	24656.626	24528.396	24725.201	26105.666	NA	NA	NA	NA	36418.623	35788.653	34195.619	33700.126	33928.896	34060.434	33877.504	33616.52	34682.972	35762.953	36398.667	34227.697	31061.598	28072.509	2022-04-15
26096.083	24570.652	23652.493	23264.638	23096.72	23655.939	24954.852	26668.555	28649.412	29228.402	28761.966	28019.658	26905.781	25792.529	25188.935	24956.15	25152.477	25855.829	27349.185	29733.452	30896.519	28809.677	26487.006	24149.67	2022-04-16
22610.751	21096.309	20193.025	19817.367	19727.826	20042.57	20255.101	20578.155	21953.074	23120.494	23949.315	24636.49	24476.034	22357.321	21263.081	21102.572	21293.006	21934.769	23646.872	26394.57	28397.604	27369.829	25596.604	23177.595	2022-04-17
21835.696	20388.975	19568.619	19268.036	19330.669	19944.911	20658.607	21355.014	22671.814	23751.927	NA	NA	NA	NA	NA	NA	NA	22775.548	24525.465	27127.201	29044.47	28201.116	26323.873	23858.832	2022-04-18
23376.083	21862.847	21315.075	21249.11	21815.469	24153.352	28742.331	33259.226	37495.057	38397.363	37901.216	37506.616	36113.719	35618.878	36123.253	36019.278	36261.226	35995.06	36609.549	37447.8	38456.252	36341.247	32856.305	29702.891	2022-04-19
27430.22	26039.084	25286.824	25190.451	25463.401	27004.562	31100.723	35819.476	39453.236	NA	NA	NA	NA	NA	NA	NA	NA	36954.535	NA	38213.383	NA	NA	33445.487	NA	2022-04-20
NA	26467.43	25755.727	25552.854	25893.303	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2022-04-21
NA	NA	NA	NA	NA	NA	30525.46	35421.001	39751.73	40230.599	NA	NA	NA	NA	NA	NA	NA	36206.32	NA	NA	NA	NA	NA	29531.016	2022-04-22
27755.582	26293.996	25404.687	25006.193	24770.6	25286.12	26369.615	28658.022	NA	NA	31114.317	NA	29356.705	NA	NA	NA	NA	28020.626	29608.817	31705.992	32430.016	30769.12	28656.959	26357.002	2022-04-23
24238.648	22752.151	21984.643	21531.66	21357.335	21785.026	21682.988	22604.336	24384.548	25721.668	26165.976	26557.909	NA	NA	NA	NA	NA	24409.48	25891.957	28259.35	29802.674	29074.853	27021.673	24704.274	2022-04-24
23668.297	22192.448	21324.156	20949.44	20869.963	21323.1	21331.566	22762.149	24008.867	25078.132	25579.203	26016.18	26057.163	24490.699	NA	NA	23068.381	23812.632	25683.559	27971.081	29948.494	29428.003	27274.01	24947.354	2022-04-25
24029.589	22800.982	22347.64	22216.597	22851.267	24669.044	28772.894	33736.34	37939.557	38601.096	38281.4	37899.977	36307.004	36383.196	36925.202	36915.475	36654.517	35997.202	36263.815	37125.581	37692.921	35807.308	32684.656	29659.427	2022-04-26
27756.089	26354.738	25691.776	25320.031	25645.206	27204.531	30601.012	35346.335	39171.398	39707.257	38821.728	38014.084	36316.398	36083.919	36336.243	36372.358	36315.246	36234.341	36738.475	37626.776	38241.316	36230.439	33155.638	30156.949	2022-04-27
27648.806	26238.501	25507.892	25333.01	25529.387	26780.234	30414.724	35101.56	38775.909	NA	NA	NA	36251.159	NA	NA	36315.298	36150.515	35898.922	NA	37571.251	37775.733	35905.212	32677.051	29355.135	2022-04-28
27747.062	26382.777	25452.67	25124.668	25633.967	27164.764	30359.049	34917.61	NA	NA	NA	NA	35520.898	35076.438	35431.347	35480.502	35233.004	35390.545	36034.905	36589.217	37181.854	35492.679	32403.645	29466.019	2022-04-29
