118209.672	117956.579	117805.47	117459.882	117496.196	117786.106	120099.532	122343.617	124667.124	126525.108	NA	NA	127949.18	NA	NA	NA	126002.053	129184.576	129008.376	128608.589	127740.377	123956.939	122536.888	121714.224	2023-02-01
118340.877	118220.484	117565.849	117151.066	117002.175	117235.247	118236.498	122616.051	125636.073	125655.064	NA	NA	126040.791	125222.753	123720.965	123326.704	122602.627	124354.027	125837.656	125914.05	123005.002	120555.492	119197.832	118514.522	2023-02-02
116978.857	115891.822	115890.957	115832.194	115924.651	116432.763	117172.518	121719.074	123657.51	125448.433	125073.57	125703.811	126201.693	125582.974	124466.658	123567.613	122743.475	124148.015	127179.807	126170.62	NA	122416.366	120432.525	119795.277	2023-02-03
119612.106	118562.261	118058.952	117738.053	117825.24	118041.164	119210.223	122665.934	123713.696	127372.328	126414.121	NA	NA	NA	NA	NA	NA	126460.972	127594.729	127570.67	126569.406	123964.069	122639.446	120965.777	2023-02-04
120797.872	120474.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	129001.762	129636.438	128314.913	125058.831	121646.751	120966.25	2023-02-05
118775.027	NA	NA	NA	NA	NA	NA	125041.93	NA	NA	NA	NA	NA	NA	NA	NA	125158.291	125740.68	126649.519	125713.395	125136.141	121621.281	120624.504	119305.777	2023-02-06
117458.882	116865.717	116483.4	116582.275	116513.038	117507.948	118608.797	122725.187	126567.786	128661.194	NA	NA	128539.818	127780.083	126624.307	125264.965	126618.237	125902.454	126951.016	126233.948	124473.633	119717.99	119583.42	118293.788	2023-02-07
115765.126	115521.049	115168.041	115314.026	115574.23	116133.455	NA	124392.237	125994.752	126981.944	126504.271	127638.34	127926.208	126834.837	125793.75	125333.586	125287.166	127041.641	129046.82	127070.859	124243.827	120688.842	119919.216	118593.736	2023-02-08
116844.694	116956.89	117063.514	117092.844	117356.331	117665.823	117844.708	122902.832	NA	NA	NA	NA	NA	126683.185	NA	NA	125573.422	126084.108	127683.813	127261.128	124042.939	119801.317	119112.253	118537.699	2023-02-09
117078.143	117304.088	117403.01	117458.722	117869.109	118207.182	119854.456	122901.666	126497.269	129650.151	NA	NA	NA	NA	127992.269	127640.453	126847.516	126643.32	125950.792	125268.612	124712.365	121390.37	120110.231	119363.646	2023-02-10
NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2023-02-11
117590.34	117516.824	117402.645	117614.901	117280.371	117660.237	118432.193	120169.808	121996.394	124683.04	126423.594	126691.573	126828.667	125925.099	125069.253	123767.061	124190.362	126228.805	126812.157	126923.868	126418.937	122295.247	121373.001	120364.097	2023-02-12
114399.142	114002.748	113649.694	113776.971	113951.489	114806.149	116830.326	121469.523	125842.184	126745.112	128037.086	NA	127901.589	127514.863	126336.916	124986.096	123458.97	125198.37	124839.866	124802.448	121873.178	119801.556	119216.248	117759.356	2023-02-13
114078.033	114107.936	114103.594	114725.684	115138.432	116314.569	117094.206	119909.722	125368.024	NA	NA	NA	126781.832	NA	125600.494	124782.431	123646.251	125132.628	125250.475	124072.222	122135.688	120268.018	119863.01	118897.602	2023-02-14
115290.359	115138.976	114856.392	114932.22	115391.347	115622.414	115940.92	121999.882	123958.934	124214.818	124748.844	125157.769	124488.518	123557.863	122542.033	120933.029	121410.692	121065.298	123814.529	124193.058	121986.14	118158.338	116985.722	115581.316	2023-02-15
114369.185	114080.94	114259.026	114357.398	114546.557	115041.965	116945.467	120462.173	NA	NA	NA	NA	NA	NA	NA	124273.882	NA	124497.239	124766.616	124562.769	123481.812	119254.68	118734.244	117787.884	2023-02-16
116884.435	116921.175	116300.938	116372.62	116655.554	117219.927	118461.052	122508.756	125059.391	125831.12	NA	NA	125865.873	125279.492	124141.79	122921.796	123039.191	123450.508	124470.57	123937.644	123416.645	119342.297	119169.066	117643.996	2023-02-17
